연도,부령조항과,부령조항,질병명,계,4급,5급,6급
2024,일반외과,1139165-나-2)          ,동맥질환,1 ,1 ,,
2024,일반외과,1139165-나-4)          ,동맥질환,1 ,,1 ,
2024,일반외과,1139165-라-2)          ,동맥질환,1 ,1 ,,
2024,일반외과,1139167-나-4)          ,외상성 동맥 손상,1 ,,1 ,
2024,일반외과,1139167-다             ,외상성 동맥 손상,3 ,3 ,,
2024,일반외과,1139168-나             ,심부정맥질환 등,2 ,2 ,,
2024,일반외과,1139171-나             ,임파관계 질환,8 ,,8 ,
2024,일반외과,1139172-라-1)          ,혈관기형,13 ,13 ,,
2024,일반외과,1139172-라-2)          ,혈관기형,16 ,,16 ,
2024,정형외과,1061174-다             ,골절,3 ,3 ,,
2024,정형외과,1061175-가-1)          ,골절후유증,1 ,1 ,,
2024,정형외과,1061175-라             ,골절후유증,2 ,2 ,,
2024,정형외과,1061175-마-1)-나)     ,골절후유증,1 ,,1 ,
2024,정형외과,1061176-나-2)          ,건손상,1 ,1 ,,
2024,정형외과,1061178-가-3)          ,불안정성 대관절,30 ,,30 ,
2024,정형외과,1061178-나-2)          ,불안정성 대관절,1 ,,1 ,
2024,정형외과,1061178-다-3)          ,불안정성 대관절,2 ,2 ,,
2024,정형외과,1061179-가-2)          ,골수염,2 ,2 ,,
2024,정형외과,1061182-가             ,"퇴행성, 화농성, 외상성 및 그 밖의 관절염",3 ,3 ,,
2024,정형외과,1061182-나             ,"퇴행성, 화농성, 외상성 및 그 밖의 관절염",5 ,,5 ,
2024,정형외과,1061182-다             ,"퇴행성, 화농성, 외상성 및 그 밖의 관절염",1 ,,,1.0
2024,정형외과,1061183-나             ,정형외과적 선천성 기형,12 ,12 ,,
2024,정형외과,1061183-다-1)          ,정형외과적 선천성 기형,1 ,,1 ,
2024,정형외과,1061184-나-2)          ,수부 또는 족부의 무혈성 괴사,1 ,,1 ,
2024,정형외과,1061186-가-2)-나)     ,종양,7 ,7 ,,
2024,정형외과,1061186-나             ,종양,1 ,,,1.0
2024,정형외과,1061187-나             ,대관절 강직,1 ,,,1.0
2024,정형외과,1061189-가-4)          ,어깨관절의 불안정성,11 ,11 ,,
2024,정형외과,1061189-가-5)          ,어깨관절의 불안정성,7 ,,7 ,
2024,정형외과,1061192-가-1)          ,손가락강직,2 ,2 ,,
2024,정형외과,1061193-가             ,손가락강직,2 ,,2 ,
2024,정형외과,1061193-나             ,손가락강직,2 ,2 ,,
2024,정형외과,1061194-가-1)          ,손가락강직,1 ,,1 ,
2024,정형외과,1061195-나-3)          ,운동제한,1 ,1 ,,
2024,정형외과,1061195-나-4)          ,운동제한,1 ,,1 ,
2024,정형외과,1061195-나-5)-나)     ,운동제한,1 ,,1 ,
2024,정형외과,1061196-가-2)-가)     ,손가락 결손,1 ,1 ,,
2024,정형외과,1061196-다             ,손가락 결손,1 ,,1 ,
2024,정형외과,1061203-가-2)          ,편평족ㆍ요족ㆍ무지외반증 등,41 ,41 ,,
2024,정형외과,1061203-나-2)-가)     ,편평족ㆍ요족ㆍ무지외반증 등,2 ,2 ,,
2024,정형외과,1061203-다-2)          ,편평족ㆍ요족ㆍ무지외반증 등,2 ,2 ,,
2024,정형외과,1061203-라             ,편평족ㆍ요족ㆍ무지외반증 등,1 ,,1 ,
2024,정형외과,1061204                 ,전체발가락이 추상지(한쪽)로서 군화착용에 지장이 있는 경우,1 ,1 ,,
2024,정형외과,1061207-나-2)          ,발가락 강직,2 ,2 ,,
2024,정형외과,1061208-가-1)-나)     ,하지의 운동제한,2 ,,2 ,
2024,정형외과,1061208-나-1)-가)     ,하지의 운동제한,6 ,6 ,,
2024,정형외과,1061208-나-1)-나)     ,하지의 운동제한,3 ,,3 ,
2024,정형외과,1061209-가-5)-가)-1)  ,하지의 결손,1 ,,1 ,
2024,정형외과,1061210-가-2)          ,무릎관절 부정정렬(내반슬ㆍ외반슬),2 ,2 ,,
2024,정형외과,1061211-나-2)          ,무릎관절 반월상 연골판 질환,4 ,4 ,,
2024,정형외과,1061211-나-4)          ,무릎관절 반월상 연골판 질환,1 ,,1 ,
2024,정형외과,1061212-가             ,박리성 골연골염,10 ,10 ,,
2024,정형외과,1061213-나-2)          ,슬개골 연골연화증,1 ,1 ,,
2024,정형외과,1061215-가             ,고관절 무혈성 괴사,1 ,,1 ,
2024,정형외과,1061216-다             ,레그 깔베 피데스씨병 및 비구 이형성증,1 ,,1 ,
2024,정형외과,1061216의2-나         ,"대퇴 비구 충돌 증후군(Cam Type, Pincer Type) 및 비구 관절와순 파열",1 ,1 ,,
2024,정형외과,1061216의3-나         ,대퇴골 염전각의 이상,4 ,4 ,,
2024,정형외과,1061219-나             ,척추골 골절,2 ,2 ,,
2024,정형외과,1061220-나             ,척추측만증,22 ,22 ,,
2024,정형외과,1061222-나             ,척추의 고도 운동제한·강직,4 ,,4 ,
2024,정형외과,1061223-나             ,척추분리증,1 ,1 ,,
2024,정형외과,1061227-가-2)-나)-3)  ,상박신경총 및 요천추신경총 마비,1 ,,,1.0
2024,정형외과,1061228-가-2)-나)-2)  ,말초신경장애,5 ,5 ,,
2024,정형외과,1061228-가-2)-나)-3)  ,말초신경장애,3 ,,3 ,
2024,정형외과,1061228-나             ,말초신경장애,1 ,,,1.0
2024,정형외과,1139174-다             ,골절,10 ,10 ,,
2024,정형외과,1139174의2-가         ,골화석증,1 ,1 ,,
2024,정형외과,1139175-가-1)          ,골절후유증,5 ,5 ,,
2024,정형외과,1139175-다-2)          ,골절후유증,13 ,13 ,,
2024,정형외과,1139175-라             ,골절후유증,4 ,4 ,,
2024,정형외과,1139175-마-1)-가)     ,골절후유증,6 ,6 ,,
2024,정형외과,1139175-마-2)-나)     ,골절후유증,8 ,8 ,,
2024,정형외과,1139176-나-2)          ,건손상,3 ,3 ,,
2024,정형외과,1139178-가-2)-나)     ,불안정성 대관절,13 ,13 ,,
2024,정형외과,1139178-가-3)-가)     ,불안정성 대관절,32 ,32 ,,
2024,정형외과,1139178-가-3)-나)     ,불안정성 대관절,649 ,649 ,,
2024,정형외과,1139178-가-3)-다)     ,불안정성 대관절,48 ,,48 ,
2024,정형외과,1139178-가-3)-라)     ,불안정성 대관절,1 ,,1 ,
2024,정형외과,1139178-나-2)          ,불안정성 대관절,9 ,,9 ,
2024,정형외과,1139179-가-2)          ,골수염,3 ,3 ,,
2024,정형외과,1139179-가-3)          ,골수염,2 ,,2 ,
2024,정형외과,1139179-가-4)          ,골수염,1 ,,1 ,
2024,정형외과,1139179-나-2)-가)     ,골수염,1 ,1 ,,
2024,정형외과,1139182-가             ,"퇴행성, 화농성, 외상성 및 그 밖의 관절염",39 ,39 ,,
2024,정형외과,1139182-나             ,"퇴행성, 화농성, 외상성 및 그 밖의 관절염",24 ,,24 ,
2024,정형외과,1139182-다             ,"퇴행성, 화농성, 외상성 및 그 밖의 관절염",3 ,,,3.0
2024,정형외과,1139183-나             ,정형외과적 선천성 기형,192 ,192 ,,
2024,정형외과,1139183-다-1)          ,정형외과적 선천성 기형,35 ,,35 ,
2024,정형외과,1139183-다-2)          ,정형외과적 선천성 기형,2 ,,,2.0
2024,정형외과,1139184-가             ,수부 또는 족부의 무혈성 괴사,5 ,5 ,,
2024,정형외과,1139184-다             ,수부 또는 족부의 무혈성 괴사,2 ,,2 ,
2024,정형외과,1139185-나             ,근육손실(결손)및 위축,5 ,5 ,,
2024,정형외과,1139185-다             ,근육손실(결손)및 위축,2 ,,2 ,
2024,정형외과,1139186-가-2)-나)     ,종양,61 ,61 ,,
2024,정형외과,1139186-가-2)-다)     ,종양,13 ,,13 ,
2024,정형외과,1139186-가-2)-라)     ,종양,1 ,,1 ,
2024,정형외과,1139186-나             ,종양,26 ,,,26.0
2024,정형외과,1139187-나             ,대관절 강직,1 ,,,1.0
2024,정형외과,1139189-가-4)          ,어깨관절의 불안정성,290 ,290 ,,
2024,정형외과,1139189-가-5)          ,어깨관절의 불안정성,19 ,,19 ,
2024,정형외과,1139189-나-3)          ,어깨관절의 불안정성,2 ,2 ,,
2024,정형외과,1139189의2-다         ,대퇴슬개관절 불안정성,4 ,4 ,,
2024,정형외과,1139190-나             ,손가락과다증,8 ,8 ,,
2024,정형외과,1139192-가-1)          ,손가락강직,6 ,6 ,,
2024,정형외과,1139192-나             ,손가락강직,5 ,5 ,,
2024,정형외과,1139193-가             ,손가락강직,14 ,,14 ,
2024,정형외과,1139193-나             ,손가락강직,17 ,17 ,,
2024,정형외과,1139193-다             ,손가락강직,7 ,,7 ,
2024,정형외과,1139194-가-1)          ,손가락강직,8 ,,8 ,
2024,정형외과,1139194-가-2)          ,손가락강직,5 ,5 ,,
2024,정형외과,1139194-나             ,손가락강직,1 ,,1 ,
2024,정형외과,1139195-가-2)          ,운동제한,2 ,2 ,,
2024,정형외과,1139195-가-3)          ,운동제한,1 ,,1 ,
2024,정형외과,1139195-나-1)          ,운동제한,5 ,5 ,,
2024,정형외과,1139195-나-3)          ,운동제한,20 ,20 ,,
2024,정형외과,1139195-나-4)          ,운동제한,2 ,,2 ,
2024,정형외과,1139195-나-5)-나)     ,운동제한,19 ,,19 ,
2024,정형외과,1139195-나-5)-다)     ,운동제한,24 ,,24 ,
2024,정형외과,1139195-다-1)          ,운동제한,1 ,1 ,,
2024,정형외과,1139195-다-2)          ,운동제한,2 ,,2 ,
2024,정형외과,1139196-가-1)-나)     ,손가락 결손,8 ,8 ,,
2024,정형외과,1139196-가-2)-가)     ,손가락 결손,1 ,1 ,,
2024,정형외과,1139196-나             ,손가락 결손,3 ,3 ,,
2024,정형외과,1139196-다             ,손가락 결손,8 ,,8 ,
2024,정형외과,1139197-가-1)-나)-2)  ,손가락 결손,1 ,1 ,,
2024,정형외과,1139197-가-2)-가)     ,손가락 결손,1 ,,1 ,
2024,정형외과,1139197-가-2)-나)-1)  ,손가락 결손,1 ,1 ,,
2024,정형외과,1139197-가-3)-가)     ,손가락 결손,5 ,5 ,,
2024,정형외과,1139197-가-3)-나)     ,손가락 결손,1 ,1 ,,
2024,정형외과,1139197-나             ,손가락 결손,4 ,,4 ,
2024,정형외과,1139198-가-1)          ,손가락 결손,4 ,,4 ,
2024,정형외과,1139198-가-2)          ,손가락 결손,1 ,,1 ,
2024,정형외과,1139198-다             ,손가락 결손,1 ,,,1.0
2024,정형외과,1139203-가-3)          ,편평족ㆍ요족ㆍ무지외반증 등,47 ,47 ,,
2024,정형외과,1139203-가-4)          ,편평족ㆍ요족ㆍ무지외반증 등,5 ,5 ,,
2024,정형외과,1139203-나-2)-가)     ,편평족ㆍ요족ㆍ무지외반증 등,72 ,72 ,,
2024,정형외과,1139203-나-2)-나)     ,편평족ㆍ요족ㆍ무지외반증 등,4 ,4 ,,
2024,정형외과,1139203-나-3)          ,편평족ㆍ요족ㆍ무지외반증 등,1 ,,1 ,
2024,정형외과,1139203-다-2)          ,편평족ㆍ요족ㆍ무지외반증 등,41 ,41 ,,
2024,정형외과,1139203-라             ,편평족ㆍ요족ㆍ무지외반증 등,5 ,,5 ,
2024,정형외과,1139204                 ,전체발가락이 추상지(한쪽)로서 군화착용에 지장이 있는 경우,2 ,2 ,,
2024,정형외과,1139205-나             ,발가락 과다증,5 ,5 ,,
2024,정형외과,1139206-가             ,유착된 발가락,1 ,1 ,,
2024,정형외과,1139207-가-1)-가)     ,발가락 강직,2 ,,2 ,
2024,정형외과,1139207-가-2)          ,발가락 강직,3 ,,3 ,
2024,정형외과,1139207-나-1)-가)     ,발가락 강직,7 ,7 ,,
2024,정형외과,1139208-가-1)-나)     ,하지의 운동제한,3 ,,3 ,
2024,정형외과,1139208-나-1)-가)     ,하지의 운동제한,59 ,59 ,,
2024,정형외과,1139208-나-1)-나)     ,하지의 운동제한,35 ,,35 ,
2024,정형외과,1139208-나-2)-가)     ,하지의 운동제한,2 ,2 ,,
2024,정형외과,1139208-나-2)-나)     ,하지의 운동제한,2 ,,2 ,
2024,정형외과,1139209-가-2)-가)     ,하지의 결손,1 ,,1 ,
2024,정형외과,1139209-가-3)-가)     ,하지의 결손,3 ,3 ,,
2024,정형외과,1139209-가-4)-가)     ,하지의 결손,2 ,,2 ,
2024,정형외과,1139209-가-4)-나)     ,하지의 결손,1 ,1 ,,
2024,정형외과,1139209-가-6)-가)     ,하지의 결손,1 ,,1 ,
2024,정형외과,1139209-가-6)-나)     ,하지의 결손,2 ,,,2.0
2024,정형외과,1139209-가-7)          ,하지의 결손,1 ,,,1.0
2024,정형외과,1139210-가-2)          ,무릎관절 부정정렬(내반슬ㆍ외반슬),10 ,10 ,,
2024,정형외과,1139210-나-2)          ,무릎관절 부정정렬(내반슬ㆍ외반슬),6 ,6 ,,
2024,정형외과,1139211-나-2)          ,무릎관절 반월상 연골판 질환,44 ,44 ,,
2024,정형외과,1139211-나-3)          ,무릎관절 반월상 연골판 질환,2 ,,2 ,
2024,정형외과,1139211-나-4)          ,무릎관절 반월상 연골판 질환,9 ,,9 ,
2024,정형외과,1139212-가-2)          ,박리성 골연골염,160 ,160 ,,
2024,정형외과,1139212-나             ,박리성 골연골염,4 ,,4 ,
2024,정형외과,1139213-나-2)          ,슬개골 연골연화증 또는 슬개대퇴관절면 골연골염,25 ,25 ,,
2024,정형외과,1139215-가             ,고관절 무혈성 괴사,7 ,,7 ,
2024,정형외과,1139215-나             ,고관절 무혈성 괴사,4 ,,,4.0
2024,정형외과,1139216-나             ,레그 깔베 피데스병 및 비구 이형성증,26 ,26 ,,
2024,정형외과,1139216-다             ,레그 깔베 피데스병 및 비구 이형성증,26 ,,26 ,
2024,정형외과,1139216-라             ,레그 깔베 피데스병 및 비구 이형성증,52 ,,52 ,
2024,정형외과,1139216의2-나         ,"대퇴 비구 충돌 증후군(Cam Type, Pincer Type) 및 비구 관절와순 파열",7 ,7 ,,
2024,정형외과,1139216의3-나         ,대퇴골 염전각의 이상,29 ,29 ,,
2024,정형외과,1139217-나             ,하지의 단축,31 ,31 ,,
2024,정형외과,1139217-다             ,하지의 단축,9 ,,9 ,
2024,정형외과,1139217-라             ,하지의 단축,6 ,,,6.0
2024,정형외과,1139218-가-2)          ,골반 및 대퇴골두 골절,4 ,4 ,,
2024,정형외과,1139218-가-3)          ,골반 및 대퇴골두 골절,1 ,,,1.0
2024,정형외과,1139219-나             ,척추골 골절,17 ,17 ,,
2024,정형외과,1139219-다             ,척추골 골절,5 ,,5 ,
2024,정형외과,1139220-나             ,척추측만증,136 ,136 ,,
2024,정형외과,1139220-다             ,척추측만증,72 ,,72 ,
2024,정형외과,1139221-나             ,척추전굴증 또는 척추후굴증,3 ,3 ,,
2024,정형외과,1139222-가             ,척추의 고도 운동제한·강직,1 ,1 ,,
2024,정형외과,1139222-나             ,척추의 고도 운동제한·강직,53 ,,53 ,
2024,정형외과,1139223-나             ,척추분리증,25 ,25 ,,
2024,정형외과,1139224-다             ,척추골 전 또는 후 전위증,6 ,6 ,,
2024,정형외과,1139227-가-2)-나)-1)  ,상박신경총 및 요천추신경총 마비,1 ,1 ,,
2024,정형외과,1139227-가-2)-나)-2)  ,상박신경총 및 요천추신경총 마비,5 ,,5 ,
2024,정형외과,1139227-가-2)-나)-3)  ,상박신경총 및 요천추신경총 마비,2 ,,,2.0
2024,정형외과,1139228-가-2)-나)-2)  ,말초신경장애,2 ,2 ,,
2024,정형외과,1139228-가-2)-나)-3)  ,말초신경장애,15 ,,15 ,
2024,정형외과,1139228-나             ,말초신경장애,2 ,,,2.0
2024,신경외과,1061231-라             ,두부손상,1 ,1 ,,
2024,신경외과,1061231-바-1)          ,두부손상,5 ,5 ,,
2024,신경외과,1061238-나             ,뇌신경기능 장애,1 ,1 ,,
2024,신경외과,1061239-나-2)          ,뇌척수 혈관 질환이 영상의학적으로 확인된 경우,5 ,,5 ,
2024,신경외과,1061239-다             ,뇌척수 혈관 질환이 영상의학적으로 확인된 경우,1 ,,1 ,
2024,신경외과,1061240-가-3)-가)     ,중추신경계 종양(뇌·척수),3 ,3 ,,
2024,신경외과,1061242-다-3)-다)     ,척추질환,23 ,23 ,,
2024,신경외과,1061242-다-4)          ,척추질환,4 ,,4 ,
2024,신경외과,1139231-라             ,두부손상,12 ,12 ,,
2024,신경외과,1139231-바-1)          ,두부손상,53 ,53 ,,
2024,신경외과,1139232                 ,신경계통질환과 관계있는 선천성 중추신경계 이상,11 ,,11 ,
2024,신경외과,1139233-다             ,중추신경계 낭종,2 ,,2 ,
2024,신경외과,1139234-나             ,두개골 결손이 있는 경우,5 ,5 ,,
2024,신경외과,1139235-가-2)-라)     ,두개골 및 두부 연부조직 종양,2 ,,2 ,
2024,신경외과,1139235-나             ,두개골 및 두부 연부조직 종양,1 ,,,1.0
2024,신경외과,1139236-나-3)-가)     ,불인통,1 ,1 ,,
2024,신경외과,1139237-가-1)          ,수두증,3 ,3 ,,
2024,신경외과,1139237-다             ,수두증,21 ,,21 ,
2024,신경외과,1139239-가-2)          ,뇌척수 혈관 질환,3 ,,3 ,
2024,신경외과,1139239-나-1)          ,뇌척수 혈관 질환,11 ,11 ,,
2024,신경외과,1139239-나-2)          ,뇌척수 혈관 질환,2 ,,2 ,
2024,신경외과,1139239-나-3)          ,뇌척수 혈관 질환,6 ,,6 ,
2024,신경외과,1139239-다             ,뇌척수 혈관 질환,38 ,,38 ,
2024,신경외과,1139239-라-2)-가)     ,뇌척수 혈관 질환,4 ,4 ,,
2024,신경외과,1139239-라-2)-나)     ,뇌척수 혈관 질환,4 ,,4 ,
2024,신경외과,1139239-마             ,뇌척수 혈관 질환,36 ,,36 ,
2024,신경외과,1139239-바-2)-가)     ,뇌척수 혈관 질환,4 ,4 ,,
2024,신경외과,1139239-바-2)-나)     ,뇌척수 혈관 질환,35 ,,35 ,
2024,신경외과,1139240-가             ,중추신경계 종양(뇌·척수),23 ,23 ,,
2024,신경외과,1139240-나             ,중추신경계 종양(뇌·척수),47 ,,,47.0
