집행예정월,판단번호,대표품명,집행유형,계약방법,집행기관,예산금액,입찰방법,진행상태,담당자명
2017-07-30,DAB47003001,ACMI POD 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),626124319.5,총액제,2차공고의뢰중,김종현
2017-07-30,DAM77002001,F-15K 부품구매,한도액부품,수의계약,국제부품계약팀(구:19.09.16),3071458835.5,총액제,2차공고의뢰중,이충렬
2017-07-30,BAM77954001,BO-105 부속,한도액부품,수의계약,국제부품계약팀(구:19.09.16),1429820507,,2차공고의뢰중,현대환
2017-07-31,DAM77009001,(K)F-16 기관 부품구매(API),한도액부품,수의계약,국제부품계약팀(구:19.09.16),472215300,총액제,2차공고의뢰중,이충렬
2017-07-31,DAB47020001,C-130H/CN-235 자체보호장비 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),314722248,총액제,2차공고의뢰중,김종현
2017-07-31,DAM77022001,HH-32 부품구매,한도액부품,수의계약,국제부품계약팀(구:19.09.16),902700067,총액제,2차공고의뢰중,강현숙
2017-07-31,DAM77991001,HH-32 부품구매,한도액부품,수의계약,국제부품계약팀(구:19.09.16),902700067,,2차공고의뢰중,나준채
2017-07-31,9RB47001001,향백사업 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),703998950,총액제,2차공고의뢰중,김종현
2017-07-31,DAB47029001,B-412부품 정비,장비정비,수의계약,대정부계약팀(구:19.09.16),739887379.5,총액제,2차공고의뢰중,김종현
2017-07-31,PSE97037001,P-3CK 기술용역,기술용역,수의계약,국제장비계약팀(구:19.09.16),813763000,총액제,2차공고의뢰중,황병순
2017-07-31,DAM77021001,VH-92 부품구매,한도액부품,수의계약,국제부품계약팀(구:19.09.16),1507696402.5,총액제,2차공고의뢰중,강현숙
2017-08-04,BAA97262001,낙하산자동산개기,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),460471500,총액제,2차공고의뢰중,남원석
2017-08-11,DAA97097002,F110 엔진 이력관리체계,장비,수의계약,국제장비계약팀(구:19.09.16),494500000,총액제,2차공고의뢰중,구자육
2017-08-16,DAA97267001,20MM 실탄보급기,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),10704200000,총액제,2차공고의뢰중,김윤환
2017-08-29,PCD87615002,해군함정부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),5162925,단가제,2차공고의뢰중,이주원
2017-08-29,PCD87615001,해군함정부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),56848720.5,단가제,2차공고의뢰중,이주원
2017-08-30,DAB47005001,KT/A-1 기관 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),1102145533,총액제,2차공고의뢰중,김종현
2017-08-30,PCB47034001,잠수함 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),1999579738.5,총액제,2차공고의뢰중,임선경
2017-08-31,DAB47024001,C-130H 기체 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),4016396505,총액제,2차공고의뢰중,김종현
2017-08-31,DAM77023001,AS-332 기관 부품 구매,한도액부품,수의계약,국제부품계약팀(구:19.09.16),25562625.5,총액제,2차공고의뢰중,강현숙
2017-08-31,DAM77024001,AS-332 기관 부품 구매,한도액부품,수의계약,국제부품계약팀(구:19.09.16),550880164.5,총액제,2차공고의뢰중,강현숙
2017-08-31,DSE97150001,MCRC 체계 S/W 기술지원사업,기술용역,수의계약,국제장비계약팀(구:19.09.16),417228050,총액제,2차공고의뢰중,이안구
2017-09-01,DAM77963002,RC-800 부품 구매,한도액부품,수의계약,국제부품계약팀(구:19.09.16),2261421076.5,총액제,2차공고의뢰중,김소영
2017-09-07,DFA97106002,저고도레이더체계 창정비용 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),57500000,총액제,2차공고의뢰중,이안구
2017-09-07,DFA97107002,저고도레이더체계 창정비용 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),57500000,총액제,2차공고의뢰중,이안구
2017-09-07,DFA97101002,저고도레이더체계 창정비용 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),166750000,총액제,2차공고의뢰중,이안구
2017-09-07,DFA97103002,저고도레이더체계 창정비용 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),57500000,총액제,2차공고의뢰중,이안구
2017-09-07,DFA97108002,저고도레이더체계 창정비용 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),7349650,총액제,2차공고의뢰중,이안구
2017-09-07,DFA97102002,저고도레이더체계 창정비용 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),56350000,총액제,2차공고의뢰중,이안구
2017-09-07,DFA97105002,저고도레이더체계 창정비용 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),58671850,총액제,2차공고의뢰중,이안구
2017-09-07,DFA97109002,저고도레이더체계 창정비용 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),12420000,총액제,2차공고의뢰중,이안구
2017-09-07,DFA97104002,저고도레이더체계 창정비용 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),9326500,총액제,2차공고의뢰중,이안구
2017-09-10,DAD87617002,정밀근접레이더 수리부속 구매,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),13165200,단가제,2차공고의뢰중,이주원
2017-09-10,BFD87617002,방공부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),47444745,단가제,2차공고의뢰중,이주원
2017-09-10,BAD87616003,육군 헬기부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),347992944,단가제,2차공고의뢰중,이주원
2017-09-10,BFD87617001,방공부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),261134352.5,단가제,2차공고의뢰중,이주원
2017-09-10,BAD87616001,육군 헬기부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),172056422,단가제,2차공고의뢰중,이주원
2017-09-10,PCD87617002,해군함정부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),3652469,단가제,2차공고의뢰중,이주원
2017-09-10,DAD87616001,정밀근접레이더 수리부속 구매,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),8694000,단가제,2차공고의뢰중,이주원
2017-09-10,PCD87617001,해군함정부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),1092500,단가제,2차공고의뢰중,이주원
2017-09-10,PCD87616001,해군함정부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),92728939,단가제,2차공고의뢰중,이주원
2017-09-18,PKC97135001,5.56밀리 정밀 고질량탄,물자,2단계경쟁(동시),국제장비계약팀(구:19.09.16),53820000,단가제,2차공고의뢰중,남원석
2017-09-18,BKC97133001,"피그스틱탄, 처리용 로보트 물포총용",물자,2단계경쟁(동시),국제장비계약팀(구:19.09.16),41394480,단가제,2차공고의뢰중,남원석
2017-09-18,PKC97146001,5.56밀리 파쇄탄,물자,2단계경쟁(동시),국제장비계약팀(구:19.09.16),53360000,단가제,2차공고의뢰중,남원석
2017-09-18,BKC97131001,12 게이지 슬러그탄,물자,2단계경쟁(동시),국제장비계약팀(구:19.09.16),33471900,단가제,2차공고의뢰중,남원석
2017-09-18,BKC97132001,29밀리 무반동 150그레인 카트리지,물자,2단계경쟁(동시),국제장비계약팀(구:19.09.16),33892800,단가제,2차공고의뢰중,남원석
2017-09-18,BKC97130001,12게이지 충격식 모래탄,물자,2단계경쟁(동시),국제장비계약팀(구:19.09.16),44426800,단가제,2차공고의뢰중,남원석
2017-09-18,BKC97129001,9밀리 비관통탄,물자,2단계경쟁(동시),국제장비계약팀(구:19.09.16),77380050,단가제,2차공고의뢰중,남원석
2017-09-19,PCM77012001,해군함정부품,한도액부품,수의계약,국제부품계약팀(구:19.09.16),402535880,,2차공고의뢰중,이상식
2017-09-22,HDA97152002,무전기세트(U/VHF 항공관제용),장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),302047500,총액제,2차공고의뢰중,구자육
2017-09-29,DAE97120001,AGM-142 /DLP 기술지원,기술용역,수의계약,국제장비계약팀(구:19.09.16),117122900,총액제,2차공고의뢰중,김윤환
2017-09-29,BBB47004001,음향표적탐지장비 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),234348679,,2차공고의뢰중,유동현
2017-09-30,PAM77001001,LYNX부속,한도액부품,수의계약,국제부품계약팀(구:19.09.16),3037390338.5,총액제,2차공고의뢰중,송창훈
2017-09-30,BBD87514003,화력장비 부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),1555358808,단가제,2차공고의뢰중,전명진
2017-09-30,BGD87003001,육군 궤도장비부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),19641160.5,단가제,2차공고의뢰중,현대환
2017-09-30,BAD87520002,UH-1H 부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),174252600,단가제,2차공고의뢰중,전명진
2017-09-30,PAM77002001,LYNX부속,한도액부품,수의계약,국제부품계약팀(구:19.09.16),253000184,총액제,2차공고의뢰중,송창훈
2017-09-30,DKB47002001,AGM-142 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),265841567,총액제,2차공고의뢰중,김종현
2017-09-30,BAD87515001,UH-1H 부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),15942550.4,단가제,2차공고의뢰중,전명진
2017-09-30,PAM77010001,P-3C 부품,한도액부품,수의계약,국제부품계약팀(구:19.09.16),140190646.5,총액제,2차공고의뢰중,송창훈
2017-09-30,BBD87516003,화력장비 부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),1831950000,단가제,2차공고의뢰중,전명진
2017-09-30,PAD87010004,LYNX부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),2153625999,단가제,2차공고의뢰중,송창훈
2017-09-30,PAB47003001,P-3 RADAR 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),1647502650,단가제,2차공고의뢰중,임선경
2017-09-30,PAM77020001,무인항공기 부속,한도액부품,수의계약,국제부품계약팀(구:19.09.16),348905446,총액제,2차공고의뢰중,송창훈
2017-09-30,PAM77011001,P-3C 부품,한도액부품,수의계약,국제부품계약팀(구:19.09.16),306679964.5,총액제,2차공고의뢰중,송창훈
2017-09-30,DAB47012001,새매 POD 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),850272004,총액제,2차공고의뢰중,김종현
2017-09-30,PDD87004002,해군통신부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),19057501,단가제,2차공고의뢰중,김명주
2017-09-30,PDD87004004,해군통신부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),317061762,단가제,2차공고의뢰중,김명주
2017-09-30,PAD87010002,LYNX부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),238751833.5,단가제,2차공고의뢰중,송창훈
2017-09-30,BAD87514003,AH-1S 부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),961669905,단가제,2차공고의뢰중,전명진
2017-09-30,BAD87512001,UH-1H 부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),178568515.5,단가제,2차공고의뢰중,전명진
2017-09-30,BGD87004002,육군기동부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),44206000,단가제,2차공고의뢰중,현대환
2017-09-30,PAD87000004,P-3C 부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),22962917790,단가제,2차공고의뢰중,송창훈
2017-09-30,BAD87520004,UH-1H 부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),238063800,단가제,2차공고의뢰중,전명진
2017-09-30,BAD87513001,육군 헬기부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),840665214.5,단가제,2차공고의뢰중,전명진
2017-09-30,PDD87004003,해군통신부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),329118707,단가제,2차공고의뢰중,김명주
2017-09-30,BAD87513002,육군 헬기부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),5141213,단가제,2차공고의뢰중,전명진
2017-09-30,PAM77000001,LYNX부속,한도액부품,수의계약,국제부품계약팀(구:19.09.16),4798465631.5,,2차공고의뢰중,송창훈
2017-09-30,BAD87514001,AH-1S 부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),3395996851,단가제,2차공고의뢰중,전명진
2017-09-30,PCB47037001,잠수함 전자전장비 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),519321841.5,단가제,2차공고의뢰중,임선경
2017-09-30,BBD87512001,화력장비 부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),169845938,단가제,2차공고의뢰중,전명진
2017-09-30,WBM77001001,스파이크 발사장치 부품정비,한도액부품,수의계약,국제부품계약팀(구:19.09.16),1337842150,,2차공고의뢰중,김명주
2017-09-30,PAD87000002,P-3C 부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),182968496,단가제,2차공고의뢰중,송창훈
2017-10-09,PAA97252001,구명대,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),52471188,총액제,2차공고의뢰중,황병순
2017-10-12,PKC97251002,해상적전헬기용 플레어(MTV),물자,2단계경쟁(동시),국제장비계약팀(구:19.09.16),316480000,단가제,2차공고의뢰중,황병순
2017-10-12,PKC97250002,해상작전헬기용 플레어(SPECTRAL),물자,2단계경쟁(동시),국제장비계약팀(구:19.09.16),436742400,단가제,2차공고의뢰중,황병순
2017-10-27,PAM77030001,LYNX부속,한도액부품,수의계약,국제부품계약팀(구:19.09.16),1548027753.5,,2차공고의뢰중,송창훈
2017-10-30,WBB47042001,스파이크 발사장치 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),351440000,단가제,2차공고의뢰중,임선경
2017-10-30,DAE97151002,AIM-9L/I-1 GCS 창정비 능력구비용 장비 개조,기술용역,수의계약,국제장비계약팀(구:19.09.16),139540632,총액제,2차공고의뢰중,
2017-10-30,DAM77003001,SNIPER POD  부품구매,한도액부품,수의계약,국제부품계약팀(구:19.09.16),1296919963.5,총액제,2차공고의뢰중,이충렬
2017-10-30,DAM77004001,F-15K TIGER EYE 부품구매,한도액부품,수의계약,국제부품계약팀(구:19.09.16),647623063.5,총액제,2차공고의뢰중,이충렬
2017-10-30,PBB47013001,SEA-SKUA 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),135180200,단가제,2차공고의뢰중,임선경
2017-10-30,DAM77029001,ASPJ 부품구매,한도액부품,수의계약,국제부품계약팀(구:19.09.16),2023899110.5,총액제,2차공고의뢰중,강현숙
2017-10-30,PAB47005001,P-3 탑재장비 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),2773661045.5,단가제,2차공고의뢰중,임선경
2017-10-30,PDB47041002,피아식별기 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),135530950,단가제,2차공고의뢰중,임선경
2017-10-30,PDB47017001,TAG 장비 기술용역,장비정비,수의계약,대정부계약팀(구:19.09.16),1088118500,단가제,2차공고의뢰중,임선경
2017-10-30,PAB47004001,P-3C 정비,장비정비,수의계약,대정부계약팀(구:19.09.16),2741163816.5,단가제,2차공고의뢰중,임선경
2017-10-31,DAB47031001,HH-60 부품정비(PLS),장비정비,수의계약,대정부계약팀(구:19.09.16),56644917.5,총액제,2차공고의뢰중,김종현
2017-10-31,DAD87002001,KT-1 사출장비 부품구매,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),241786177.5,단가제,2차공고의뢰중,김혜란
